CA;ODS;Indicador;Descripción;Año;Valor
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.2;;2013;13,38992169
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.2;;2014;11,66732557
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.2;;2015;11,40583328
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.2;;2016;10,79473205
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.2;;2017;11,63740081
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.2;;2018;12,48739876
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2010;64,90238681
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2011;66,63542842
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2012;69,14190245
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2013;71,10295384
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2014;70,31787914
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2015;72,70342331
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2016;72,8548269
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2017;72,00879055
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2018;72,35297293
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2010;20,13125001
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2011;20,1484845
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2012;21,37998855
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2013;21,78491832
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2014;20,10133568
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2015;20,36655037
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2016;19,81983378
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2017;20,53767401
COMUNITAT VALENCIANA;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2018;21,40243493
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.1;Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2011;101,9466647
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.1;Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;95,18804773
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.2;Índices de paridad (personas con limitaciones graves por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses;2016;30,5456281
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.2_4.5.1.6;Índices de paridad (personas con limitaciones por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;69,6591658
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2010;95,07492684
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2011;90,97207346
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2012;94,9048754
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2013;101,8251694
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2014;97,20999834
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2015;100,1664642
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2016;98,25078321
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2017;88,50387271
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2018;92,50810345
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.4;Índices de paridad (entre cuartil de riqueza superior e inferior) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses;2016;43,18885005
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2010;107,6982104
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2011;105,3658798
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2012;108,7788148
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2013;107,8411103
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2014;106,5133683
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2015;107,5042591
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2016;107,4813272
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2017;105,942864
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2018;107,2357563
COMUNITAT VALENCIANA;Educación de calidad;4.5.1.6;Índices de paridad (personas con limitaciones por problemas de salud pero no graves y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;81,63583387
COMUNITAT VALENCIANA;Igualdad de género;5.4.1.1;Tiempo dedicado al hogar y familia en un día promedio;2010;189,7183183
COMUNITAT VALENCIANA;Igualdad de género;5.4.1.2;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2010;262,4633657
COMUNITAT VALENCIANA;Igualdad de género;5.4.1.3;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2010;115,5697011
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2011;27,99675399
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2012;31,15989867
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2013;33,2842253
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2014;26,80868544
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2015;25,52779381
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2016;27,74879336
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2017;25,19211858
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2018;31,62661962
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2011;25,22656172
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2012;27,02833658
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2013;30,55111143
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2014;26,58350616
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2015;25,95089306
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2016;22,49688019
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2017;24,148479
COMUNITAT VALENCIANA;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2018;33,97228065
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2010;11,92
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2011;12,09
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2012;12,02
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2013;12,26
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2014;12,33
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2015;12,65
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2016;12,61
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2017;12,81
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2010;14,25
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2011;14,78
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2012;14,91
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2013;14,58
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2014;14,61
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2015;14,85
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2016;14,74
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2017;14,8
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2010;22,93371533
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2011;23,70450224
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2012;27,35460062
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2013;27,08489194
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2014;25,01336515
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2015;21,9120191
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2016;18,91217711
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2017;16,4724678
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2018;14,00469519
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2010;22,76279224
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2011;24,33219466
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2012;26,98099286
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2013;29,20861035
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2014;26,78797442
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2015;23,80376293
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2016;22,58035569
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2017;20,17377167
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2018;17,46485974
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2010;17,21962004
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2011;19,90084363
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2012;18,24879332
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2013;17,35294263
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2014;18,65858858
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2015;14,83358363
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2016;14,91273244
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2017;14,6648524
COMUNITAT VALENCIANA;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2018;13,5941479
