"CA","ODS","Indicador","Descripción","Año","Valor"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2",,2017,"14,0822"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2",,2018,"14,0004"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2010,"16,9666"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2011,"14,9376"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2012,"15,1065"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2013,"17,283"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2014,"18,008"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2015,"16,2965"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2016,"17,1546"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2017,"17,0749"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.1.2_1",,2018,"14,6859"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2010,"23,8"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2011,"22,3"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2012,"20,4"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2013,"20,8"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2014,"26,1"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2015,"23,3"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2016,"23,2"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2017,"18,4"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2018,"19,5"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2010,"23,84"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2011,"23,74"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2012,"22,73"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2013,"22,23"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2014,"27,16"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2015,"23,74"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2016,"23,7"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2017,"22,44"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2018,"21,7"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2010,"2,9"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2011,"3,7"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2012,"2,2"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2013,"1,8"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2014,"2,6"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2015,"2,3"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2016,2
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2017,1
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2018,"1,9"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2010,"10,4"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2011,"8,16"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2012,"9,66"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2013,"12,75"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2014,"17,71"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2015,"16,47"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2016,"14,19"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2017,"9,25"
"CASTILLA Y LEÓN","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2018,"8,78"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,"0,11786027"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2011,"0,157395792"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2012,"0,079146077"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2013,0
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2014,"0,120708077"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2015,0
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2016,"0,327324062"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2017,"0,123796093"
"CASTILLA Y LEÓN","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2018,"0,082974855"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2015,"-1,529399869"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2016,"-0,076877868"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2017,"1,079278115"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2018,"2,613348168"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2011,"0,369771021"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2012,"-0,980072434"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2013,"-1,818228138"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2014,"-0,262100875"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2015,"1,049327681"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2016,"0,871189223"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2017,"1,805145313"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2018,"2,227434416"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2011,"1,938906335"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2012,"0,407901806"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2013,"-1,409752456"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2014,"-1,710170998"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2015,"0,962831226"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2016,"0,971059335"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2017,"1,610275463"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2018,"0,768555307"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2015,"-0,7"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2016,0
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2017,"0,7"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2018,"2,1"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2010,12
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2011,"9,4"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2012,"10,2"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2013,"11,7"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2014,"15,2"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2015,"14,2"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2016,"12,8"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2017,"11,4"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2018,"10,8"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2010,"12,45"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2011,"10,94"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2012,"11,05"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2013,"13,58"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2014,"16,38"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2015,"14,52"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2016,"13,52"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2017,"12,82"
"CASTILLA Y LEÓN","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2018,"11,6"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2010,"19,182"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2011,"14,5027"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2012,"11,35"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2013,"10,7352"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2014,"11,4585"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2015,"10,8698"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2016,"14,5596"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2017,"9,0506"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.1",,2018,"9,242"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2010,"5,5002"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2011,"4,6525"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2012,"6,9234"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2013,"6,9929"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2014,"9,3991"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2015,"8,5568"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2016,"5,8028"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2017,"5,6318"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.1.1.2",,2018,"4,3588"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,"0,11786027"
"CASTILLA Y LEÓN","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,"0,11786027"
