CA,ODS,Indicador,Descripción,Year,Value
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2012,13.14
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2013,13.39
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2014,11.67
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2015,11.41
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2016,10.79
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2017,11.64
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.2,,2018,12.49
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2010,64.90
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2011,66.64
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2012,69.14
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2013,71.10
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2014,70.32
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2015,72.70
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2016,72.85
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2017,72.01
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.3,Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas,2018,72.35
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2010,20.13
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2011,20.15
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2012,21.38
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2013,21.78
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2014,20.10
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2015,20.37
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2016,19.82
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2017,20.54
COMUNITAT VALENCIANA,Educación de calidad,4.3.1.4,Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas,2018,21.40
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.1,"Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2011,101.95
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.1,"Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2016,95.19
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.2,"Índices de paridad (personas con limitaciones graves por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses",2016,30.55
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.2_4.5.1.6,"Índices de paridad (personas con limitaciones por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2016,69.66
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2010,95.07
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2011,90.97
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2012,94.90
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2013,101.83
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2014,97.21
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2015,100.17
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2016,98.25
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2017,88.50
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2018,92.51
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.4,"Índices de paridad (entre cuartil de riqueza superior e inferior) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses",2016,43.19
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2010,107.70
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2011,105.37
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2012,108.78
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2013,107.84
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2014,106.51
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2015,107.50
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2016,107.48
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2017,105.94
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2018,107.24
COMUNITAT VALENCIANA,Educación de calidad,4.5.1.6,"Índices de paridad (personas con limitaciones por problemas de salud pero no graves y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2016,81.64
COMUNITAT VALENCIANA,Igualdad de género,5.4.1.1,Tiempo dedicado al hogar y familia en un día promedio,2010,189.72
COMUNITAT VALENCIANA,Igualdad de género,5.4.1.2,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2010,262.46
COMUNITAT VALENCIANA,Igualdad de género,5.4.1.3,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2010,115.57
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2011,28.00
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2012,31.16
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2013,33.28
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2014,26.81
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2015,25.53
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2016,27.75
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2017,25.19
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2018,31.63
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2011,25.23
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2012,27.03
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2013,30.55
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2014,26.58
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2015,25.95
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2016,22.50
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2017,24.15
COMUNITAT VALENCIANA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2018,33.97
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2010,11.92
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2011,12.09
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2012,12.02
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2013,12.26
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2014,12.33
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2015,12.65
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2016,12.61
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2017,12.81
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2010,14.25
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2011,14.78
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2012,14.91
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2013,14.58
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2014,14.61
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2015,14.85
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2016,14.74
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2017,14.80
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2010,22.93
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2011,23.70
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2012,27.35
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2013,27.08
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2014,25.01
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2015,21.91
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2016,18.91
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2017,16.47
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2018,14.00
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2010,22.76
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2011,24.33
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2012,26.98
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2013,29.21
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2014,26.79
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2015,23.80
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2016,22.58
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2017,20.17
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2018,17.46
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2010,17.22
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2011,19.90
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2012,18.25
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2013,17.35
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2014,18.66
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2015,14.83
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2016,14.91
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2017,14.66
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2018,13.59
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.9.1.1,Tasa de crecimiento del PIB generado por el turismo,2017,11.00
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.9.1.1,Tasa de crecimiento del PIB generado por el turismo,2018,6.31
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,2016,11.06
COMUNITAT VALENCIANA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,2017,11.76
